ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
94573,9,2014,Elec- Residential,N,172,"240,451","1,398"
94574,9,2014,Elec- Agricultural,Y,269,"460,637","1,712"
94574,9,2014,Elec- Commercial,N,641,"7,020,648","10,953"
94574,9,2014,Elec- Industrial,Y,0,0,
94574,9,2014,Elec- Residential,N,"3,659","2,567,866",702
94576,9,2014,Elec- Agricultural,Y,0,0,
94576,9,2014,Elec- Commercial,Y,0,0,
94576,9,2014,Elec- Residential,N,214,"130,204",608
94577,9,2014,Elec- Commercial,N,"2,045","17,146,263","8,384"
94577,9,2014,Elec- Industrial,Y,0,0,
94577,9,2014,Elec- Residential,N,"16,256","6,378,894",392
94578,9,2014,Elec- Commercial,Y,969,"7,005,839","7,230"
94578,9,2014,Elec- Industrial,Y,0,0,
94578,9,2014,Elec- Residential,N,"14,213","5,131,975",361
94579,9,2014,Elec- Commercial,N,209,"1,768,378","8,461"
94579,9,2014,Elec- Residential,N,"6,425","3,116,911",485
94580,9,2014,Elec- Commercial,Y,0,0,
94580,9,2014,Elec- Industrial,Y,0,0,
94580,9,2014,Elec- Residential,N,"8,946","3,714,092",415
94582,9,2014,Elec- Commercial,Y,0,0,
94582,9,2014,Elec- Residential,N,"13,218","7,469,901",565
94583,9,2014,Elec- Agricultural,Y,0,0,
94583,9,2014,Elec- Commercial,Y,0,0,
94583,9,2014,Elec- Industrial,Y,0,0,
94583,9,2014,Elec- Residential,N,"13,892","8,138,643",586
94585,9,2014,Elec- Agricultural,Y,0,0,
94585,9,2014,Elec- Commercial,N,514,"2,914,045","5,669"
94585,9,2014,Elec- Industrial,Y,0,0,
94585,9,2014,Elec- Residential,N,"9,560","6,045,065",632
94586,9,2014,Elec- Agricultural,Y,0,0,
94586,9,2014,Elec- Commercial,Y,0,0,
94586,9,2014,Elec- Industrial,Y,0,0,
94586,9,2014,Elec- Residential,N,355,"236,919",667
94587,9,2014,Elec- Agricultural,Y,0,0,
94587,9,2014,Elec- Commercial,N,"1,113","17,235,090","15,485"
94587,9,2014,Elec- Industrial,Y,0,0,
94587,9,2014,Elec- Residential,N,"20,271","9,009,429",444
94588,9,2014,Elec- Agricultural,Y,0,0,
94588,9,2014,Elec- Commercial,N,920,"20,110,816","21,860"
94588,9,2014,Elec- Industrial,Y,27,"23,278,642","862,172"
94588,9,2014,Elec- Residential,N,"11,126","6,560,978",590
94589,9,2014,Elec- Agricultural,Y,0,0,
94589,9,2014,Elec- Commercial,Y,288,"3,471,925","12,055"
94589,9,2014,Elec- Industrial,Y,0,0,
94589,9,2014,Elec- Residential,N,"9,174","4,256,826",464
94590,9,2014,Elec- Agricultural,Y,0,0,
94590,9,2014,Elec- Commercial,N,"1,206","5,973,880","4,953"
94590,9,2014,Elec- Industrial,Y,0,0,
94590,9,2014,Elec- Residential,N,"13,827","5,255,361",380
94591,9,2014,Elec- Agricultural,Y,0,0,
94591,9,2014,Elec- Commercial,N,497,"4,851,354","9,761"
94591,9,2014,Elec- Residential,N,"18,993","9,231,499",486
94592,9,2014,Elec- Commercial,Y,0,0,
94595,9,2014,Elec- Commercial,Y,0,0,
94595,9,2014,Elec- Residential,N,"9,836","4,495,118",457
94596,9,2014,Elec- Commercial,Y,"1,209","14,426,891","11,933"
94596,9,2014,Elec- Industrial,Y,0,0,
94596,9,2014,Elec- Residential,N,"9,040","4,599,600",509
94597,9,2014,Elec- Commercial,N,385,"4,076,109","10,587"
94597,9,2014,Elec- Industrial,Y,0,0,
94597,9,2014,Elec- Residential,N,"10,618","4,922,904",464
94598,9,2014,Elec- Agricultural,Y,0,0,
94598,9,2014,Elec- Commercial,N,402,"5,760,285","14,329"
94598,9,2014,Elec- Industrial,Y,0,0,
94598,9,2014,Elec- Residential,N,"10,347","6,653,717",643
94599,9,2014,Elec- Agricultural,Y,0,0,
94599,9,2014,Elec- Commercial,Y,0,0,
94599,9,2014,Elec- Industrial,Y,0,0,
94599,9,2014,Elec- Residential,N,"1,055","721,907",684
94601,9,2014,Elec- Commercial,N,"1,049","6,753,199","6,438"
94601,9,2014,Elec- Industrial,Y,0,0,
94601,9,2014,Elec- Residential,N,"14,288","4,718,971",330
94602,9,2014,Elec- Commercial,N,346,"1,567,815","4,531"
94602,9,2014,Elec- Industrial,Y,0,0,
94602,9,2014,Elec- Residential,N,"11,559","3,686,083",319
94603,9,2014,Elec- Agricultural,Y,0,0,
94603,9,2014,Elec- Commercial,N,344,"2,573,835","7,482"
94603,9,2014,Elec- Residential,N,"9,349","3,189,595",341
94605,9,2014,Elec- Commercial,N,447,"3,140,352","7,025"
94605,9,2014,Elec- Industrial,Y,0,0,
94605,9,2014,Elec- Residential,N,"15,299","5,749,602",376
94606,9,2014,Elec- Commercial,Y,"1,321","5,146,285","3,896"
94606,9,2014,Elec- Industrial,Y,0,0,
94606,9,2014,Elec- Residential,N,"14,382","4,144,223",288
94607,9,2014,Elec- Agricultural,Y,0,0,
94607,9,2014,Elec- Commercial,N,"1,548","13,768,516","8,894"
94607,9,2014,Elec- Industrial,Y,0,0,
94607,9,2014,Elec- Residential,N,"9,879","3,114,140",315
94608,9,2014,Elec- Commercial,Y,"1,632","15,634,203","9,580"
94608,9,2014,Elec- Industrial,Y,0,0,
94608,9,2014,Elec- Residential,N,"13,404","3,719,378",277
94609,9,2014,Elec- Commercial,Y,0,0,
94609,9,2014,Elec- Industrial,Y,0,0,
94609,9,2014,Elec- Residential,N,"9,079","2,250,890",248
94610,9,2014,Elec- Commercial,Y,0,0,
94610,9,2014,Elec- Residential,N,"14,816","4,125,121",278
94611,9,2014,Elec- Commercial,Y,"1,008","5,693,562","5,648"
94611,9,2014,Elec- Industrial,Y,0,0,
94611,9,2014,Elec- Residential,N,"16,274","6,483,963",398
94612,9,2014,Elec- Commercial,N,838,"10,385,284","12,393"
94612,9,2014,Elec- Industrial,Y,45,"45,640,994","1,014,244"
94612,9,2014,Elec- Residential,N,"6,281","1,604,302",255
94613,9,2014,Elec- Commercial,Y,0,0,
94613,9,2014,Elec- Residential,Y,0,0,
94618,9,2014,Elec- Commercial,Y,0,0,
94618,9,2014,Elec- Industrial,Y,0,0,
94618,9,2014,Elec- Residential,N,"7,236","2,494,706",345
94619,9,2014,Elec- Commercial,Y,284,"1,290,860","4,545"
94619,9,2014,Elec- Residential,Y,"9,102","3,374,843",371
94621,9,2014,Elec- Commercial,Y,731,"8,746,292","11,965"
94621,9,2014,Elec- Industrial,Y,0,0,
94621,9,2014,Elec- Residential,N,"8,732","2,818,471",323
94702,9,2014,Elec- Commercial,Y,727,"2,133,177","2,934"
94702,9,2014,Elec- Residential,N,"7,045","1,749,473",248
94703,9,2014,Elec- Commercial,Y,0,0,
94703,9,2014,Elec- Residential,N,"8,524","2,016,491",237
94704,9,2014,Elec- Commercial,Y,"1,250","8,060,494","6,448"
94704,9,2014,Elec- Residential,Y,"7,812","1,645,509",211
94705,9,2014,Elec- Commercial,Y,0,0,
94705,9,2014,Elec- Industrial,Y,0,0,
94705,9,2014,Elec- Residential,N,"5,672","1,759,227",310
94706,9,2014,Elec- Commercial,Y,737,"2,266,658","3,076"
94706,9,2014,Elec- Industrial,Y,0,0,
94706,9,2014,Elec- Residential,N,"6,969","1,850,965",266
94707,9,2014,Elec- Commercial,Y,0,0,
94707,9,2014,Elec- Residential,N,"4,981","1,819,333",365
94708,9,2014,Elec- Commercial,Y,0,0,
94708,9,2014,Elec- Residential,N,"4,555","1,734,889",381
94709,9,2014,Elec- Commercial,Y,326,"1,370,408","4,204"
94709,9,2014,Elec- Residential,N,"5,001","1,104,742",221
94710,9,2014,Elec- Commercial,N,"1,022","7,130,868","6,977"
94710,9,2014,Elec- Industrial,Y,0,0,
94710,9,2014,Elec- Residential,N,"3,042","789,106",259
94720,9,2014,Elec- Commercial,Y,0,0,
94720,9,2014,Elec- Industrial,Y,0,0,
94720,9,2014,Elec- Residential,Y,0,0,
94801,9,2014,Elec- Agricultural,Y,0,0,
94801,9,2014,Elec- Commercial,N,503,"3,985,109","7,923"
94801,9,2014,Elec- Industrial,Y,0,0,
94801,9,2014,Elec- Residential,N,"9,437","2,850,876",302
94803,9,2014,Elec- Commercial,N,328,"994,737","3,033"
94803,9,2014,Elec- Residential,N,"9,349","3,873,041",414
94804,9,2014,Elec- Agricultural,Y,0,0,
94804,9,2014,Elec- Commercial,N,874,"10,510,673","12,026"
94804,9,2014,Elec- Industrial,Y,0,0,
94804,9,2014,Elec- Residential,N,"13,883","4,383,914",316
94805,9,2014,Elec- Commercial,N,285,"904,064","3,172"
94805,9,2014,Elec- Residential,N,"4,907","1,662,157",339
94806,9,2014,Elec- Commercial,N,815,"7,520,305","9,227"
94806,9,2014,Elec- Industrial,Y,0,0,
94806,9,2014,Elec- Residential,N,"19,402","6,859,159",354
94901,9,2014,Elec- Commercial,N,"1,924","9,949,111","5,171"
94901,9,2014,Elec- Residential,N,"14,597","6,259,671",429
94903,9,2014,Elec- Agricultural,Y,0,0,
94903,9,2014,Elec- Commercial,N,697,"7,043,559","10,106"
94903,9,2014,Elec- Industrial,Y,0,0,
94903,9,2014,Elec- Residential,N,"11,387","5,173,821",454
94904,9,2014,Elec- Commercial,Y,0,0,
94904,9,2014,Elec- Industrial,Y,0,0,
94904,9,2014,Elec- Residential,N,"3,160","1,791,400",567
94920,9,2014,Elec- Commercial,N,268,"1,104,247","4,120"
94920,9,2014,Elec- Residential,N,"5,283","2,911,193",551
94922,9,2014,Elec- Agricultural,Y,0,0,
94922,9,2014,Elec- Commercial,Y,0,0,
94922,9,2014,Elec- Residential,Y,163,"111,566",684
94923,9,2014,Elec- Agricultural,Y,0,0,
94923,9,2014,Elec- Commercial,Y,0,0,
94923,9,2014,Elec- Residential,N,"1,271","535,720",421
94924,9,2014,Elec- Agricultural,Y,0,0,
94924,9,2014,Elec- Commercial,Y,0,0,
94924,9,2014,Elec- Residential,Y,199,"78,883",396
94925,9,2014,Elec- Commercial,N,366,"3,290,206","8,990"
94925,9,2014,Elec- Residential,N,"3,655","1,492,822",408
94928,9,2014,Elec- Commercial,Y,"1,404","8,708,968","6,203"
94928,9,2014,Elec- Industrial,Y,0,0,
94928,9,2014,Elec- Residential,N,"14,548","6,699,590",461
94929,9,2014,Elec- Commercial,Y,0,0,
94929,9,2014,Elec- Residential,N,346,"123,898",358
94930,9,2014,Elec- Commercial,Y,0,0,
94930,9,2014,Elec- Residential,Y,0,0,
94931,9,2014,Elec- Agricultural,Y,0,0,
94931,9,2014,Elec- Commercial,Y,0,0,
94931,9,2014,Elec- Residential,N,"3,412","1,550,718",454
94933,9,2014,Elec- Commercial,Y,0,0,
94933,9,2014,Elec- Residential,N,113,"49,769",440
94937,9,2014,Elec- Commercial,Y,0,0,
94937,9,2014,Elec- Residential,N,234,"80,933",346
94938,9,2014,Elec- Agricultural,Y,0,0,
94938,9,2014,Elec- Commercial,Y,0,0,
94938,9,2014,Elec- Industrial,Y,0,0,
94938,9,2014,Elec- Residential,Y,0,0,
94939,9,2014,Elec- Commercial,Y,499,"3,082,757","6,178"
94939,9,2014,Elec- Residential,Y,"4,526","1,862,361",411
94940,9,2014,Elec- Agricultural,Y,0,0,
94940,9,2014,Elec- Commercial,Y,0,0,
94940,9,2014,Elec- Residential,Y,0,0,
94941,9,2014,Elec- Commercial,N,741,"3,671,615","4,955"
94941,9,2014,Elec- Residential,N,"11,932","5,248,400",440
94945,9,2014,Elec- Agricultural,Y,0,0,
94945,9,2014,Elec- Commercial,N,642,"4,851,222","7,556"
94945,9,2014,Elec- Industrial,Y,0,0,
94945,9,2014,Elec- Residential,N,"6,654","3,399,199",511
94946,9,2014,Elec- Commercial,Y,0,0,
94946,9,2014,Elec- Industrial,Y,0,0,
94946,9,2014,Elec- Residential,Y,0,0,
94947,9,2014,Elec- Agricultural,Y,0,0,
94947,9,2014,Elec- Commercial,Y,295,"1,984,694","6,728"
94947,9,2014,Elec- Residential,N,"9,031","4,464,711",494
94949,9,2014,Elec- Agricultural,Y,0,0,
94949,9,2014,Elec- Commercial,N,822,"4,479,713","5,450"
94949,9,2014,Elec- Industrial,Y,0,0,
94949,9,2014,Elec- Residential,N,"6,391","3,300,524",516
94951,9,2014,Elec- Agricultural,Y,0,0,
94951,9,2014,Elec- Commercial,Y,0,0,
94951,9,2014,Elec- Residential,N,"1,453","916,438",631
94952,9,2014,Elec- Agricultural,Y,417,"1,472,485","3,531"
94952,9,2014,Elec- Commercial,Y,"1,657","7,423,024","4,480"
94952,9,2014,Elec- Industrial,Y,0,0,
94952,9,2014,Elec- Residential,N,"12,313","5,592,910",454
94954,9,2014,Elec- Agricultural,Y,0,0,
94954,9,2014,Elec- Commercial,N,885,"10,926,965","12,347"
94954,9,2014,Elec- Industrial,Y,0,0,
94954,9,2014,Elec- Residential,N,"13,034","6,213,130",477
94956,9,2014,Elec- Agricultural,Y,0,0,
94956,9,2014,Elec- Commercial,Y,0,0,
94956,9,2014,Elec- Residential,Y,0,0,
94957,9,2014,Elec- Residential,N,734,"749,329","1,021"
94960,9,2014,Elec- Commercial,Y,460,"1,403,436","3,051"
94960,9,2014,Elec- Residential,N,"5,408","2,546,921",471
94963,9,2014,Elec- Commercial,Y,0,0,
94963,9,2014,Elec- Industrial,Y,0,0,
94963,9,2014,Elec- Residential,Y,0,0,
94964,9,2014,Elec- Commercial,Y,0,0,
94964,9,2014,Elec- Industrial,Y,0,0,
94964,9,2014,Elec- Residential,Y,0,0,
94965,9,2014,Elec- Commercial,N,576,"2,942,875","5,109"
94965,9,2014,Elec- Residential,N,"5,512","1,999,565",363
94970,9,2014,Elec- Commercial,Y,0,0,
94970,9,2014,Elec- Residential,N,564,"233,089",413
94971,9,2014,Elec- Agricultural,Y,0,0,
94971,9,2014,Elec- Commercial,Y,67,"121,181","1,809"
94971,9,2014,Elec- Residential,Y,173,"67,389",390
94972,9,2014,Elec- Agricultural,Y,0,0,
94972,9,2014,Elec- Commercial,Y,0,0,
94972,9,2014,Elec- Residential,Y,0,0,
94973,9,2014,Elec- Commercial,Y,0,0,
94973,9,2014,Elec- Residential,Y,430,"219,342",510
95002,9,2014,Elec- Commercial,Y,0,0,
95002,9,2014,Elec- Residential,N,408,"210,029",515
95003,9,2014,Elec- Agricultural,Y,0,0,
95003,9,2014,Elec- Commercial,N,512,"1,979,588","3,866"
95003,9,2014,Elec- Industrial,Y,0,0,
95003,9,2014,Elec- Residential,N,"10,036","4,355,700",434
95004,9,2014,Elec- Agricultural,Y,0,0,
95004,9,2014,Elec- Commercial,N,66,"140,674","2,131"
95004,9,2014,Elec- Industrial,Y,0,0,
95004,9,2014,Elec- Residential,N,"1,162","611,613",526
95005,9,2014,Elec- Commercial,Y,0,0,
95005,9,2014,Elec- Residential,N,"2,119","1,204,780",569
95006,9,2014,Elec- Commercial,N,153,"399,853","2,613"
95006,9,2014,Elec- Residential,N,"3,332","1,932,934",580
95007,9,2014,Elec- Residential,N,279,"159,144",570
95008,9,2014,Elec- Commercial,Y,"1,796","12,346,346","6,874"
95008,9,2014,Elec- Industrial,Y,0,0,
95008,9,2014,Elec- Residential,N,"18,625","8,389,122",450
95010,9,2014,Elec- Commercial,N,518,"2,930,188","5,657"
95010,9,2014,Elec- Residential,N,"4,522","1,392,481",308
95012,9,2014,Elec- Agricultural,Y,0,0,
95012,9,2014,Elec- Commercial,Y,0,0,
95012,9,2014,Elec- Industrial,Y,0,0,
95012,9,2014,Elec- Residential,N,"2,519","1,047,463",416
95013,9,2014,Elec- Agricultural,Y,0,0,
95013,9,2014,Elec- Commercial,Y,0,0,
95013,9,2014,Elec- Industrial,Y,0,0,
95013,9,2014,Elec- Residential,Y,0,0,
95014,9,2014,Elec- Agricultural,Y,0,0,
95014,9,2014,Elec- Commercial,Y,"5,397","53,477,932","9,909"
95014,9,2014,Elec- Industrial,Y,0,0,
95014,9,2014,Elec- Residential,N,"20,585","9,437,298",458
95017,9,2014,Elec- Agricultural,Y,0,0,
95017,9,2014,Elec- Commercial,Y,0,0,
95017,9,2014,Elec- Residential,Y,0,0,
95018,9,2014,Elec- Commercial,Y,263,"1,117,488","4,249"
95018,9,2014,Elec- Residential,N,"2,469","1,302,658",528
95019,9,2014,Elec- Commercial,Y,0,0,
95019,9,2014,Elec- Residential,N,"1,521","499,101",328
95020,9,2014,Elec- Agricultural,Y,0,0,
95020,9,2014,Elec- Commercial,N,"1,721","14,728,626","8,558"
95020,9,2014,Elec- Industrial,Y,0,0,
95020,9,2014,Elec- Residential,N,"16,737","10,245,377",612
95023,9,2014,Elec- Agricultural,Y,0,0,
95023,9,2014,Elec- Commercial,N,"1,224","7,781,333","6,357"
95023,9,2014,Elec- Industrial,Y,0,0,
95023,9,2014,Elec- Residential,N,"14,549","7,670,075",527
95030,9,2014,Elec- Commercial,N,682,"3,456,311","5,068"
95030,9,2014,Elec- Residential,N,"5,075","4,077,475",803
95032,9,2014,Elec- Agricultural,Y,0,0,
95032,9,2014,Elec- Commercial,N,670,"6,714,603","10,022"
95032,9,2014,Elec- Residential,N,"10,094","6,149,298",609
95033,9,2014,Elec- Agricultural,Y,0,0,
95033,9,2014,Elec- Commercial,Y,0,0,
95033,9,2014,Elec- Residential,N,"2,925","2,017,488",690
95035,9,2014,Elec- Agricultural,Y,0,0,
95035,9,2014,Elec- Commercial,N,"1,935","34,262,473","17,707"
95035,9,2014,Elec- Industrial,Y,0,0,
95035,9,2014,Elec- Residential,N,"20,293","9,517,275",469
95037,9,2014,Elec- Agricultural,Y,0,0,
95037,9,2014,Elec- Commercial,Y,"1,621","13,504,126","8,331"
95037,9,2014,Elec- Industrial,Y,0,0,
95037,9,2014,Elec- Residential,N,"14,469","9,531,302",659
95039,9,2014,Elec- Agricultural,Y,0,0,
95039,9,2014,Elec- Commercial,Y,0,0,
95039,9,2014,Elec- Residential,N,244,"132,173",542
95041,9,2014,Elec- Residential,N,315,"124,482",395
95043,9,2014,Elec- Agricultural,Y,0,0,
95043,9,2014,Elec- Commercial,Y,0,0,
95043,9,2014,Elec- Residential,N,184,"94,841",515
95044,9,2014,Elec- Residential,N,176,"92,837",527
95045,9,2014,Elec- Agricultural,Y,0,0,
95045,9,2014,Elec- Commercial,N,208,"671,631","3,229"
95045,9,2014,Elec- Residential,N,"1,348","669,172",496
95046,9,2014,Elec- Agricultural,Y,0,0,
95046,9,2014,Elec- Commercial,Y,0,0,
95046,9,2014,Elec- Residential,N,"1,560","1,387,653",890
95050,9,2014,Elec- Commercial,Y,0,0,
95050,9,2014,Elec- Residential,Y,0,0,
95054,9,2014,Elec- Commercial,Y,0,0,
95060,9,2014,Elec- Agricultural,Y,0,0,
95060,9,2014,Elec- Commercial,Y,"1,463","8,299,645","5,673"
95060,9,2014,Elec- Industrial,Y,0,0,
95060,9,2014,Elec- Residential,Y,"15,152","6,082,727",401
95062,9,2014,Elec- Agricultural,Y,0,0,
95062,9,2014,Elec- Commercial,N,878,"3,175,528","3,617"
95062,9,2014,Elec- Residential,N,"12,519","4,597,132",367
95064,9,2014,Elec- Commercial,Y,0,0,
95064,9,2014,Elec- Residential,N,350,"79,503",227
95065,9,2014,Elec- Agricultural,Y,0,0,
95065,9,2014,Elec- Commercial,Y,0,0,
95065,9,2014,Elec- Industrial,Y,0,0,
95065,9,2014,Elec- Residential,N,"2,618","1,264,483",483
95066,9,2014,Elec- Agricultural,Y,0,0,
95066,9,2014,Elec- Commercial,N,526,"4,591,172","8,728"
95066,9,2014,Elec- Residential,N,"4,673","2,541,891",544
95070,9,2014,Elec- Agricultural,Y,0,0,
95070,9,2014,Elec- Commercial,Y,0,0,
95070,9,2014,Elec- Industrial,Y,0,0,
95070,9,2014,Elec- Residential,N,"10,740","7,899,557",736
95073,9,2014,Elec- Agricultural,Y,0,0,
95073,9,2014,Elec- Commercial,Y,625,"2,619,645","4,191"
95073,9,2014,Elec- Residential,N,"2,941","1,674,727",569
95075,9,2014,Elec- Commercial,N,37,"87,285","2,359"
95075,9,2014,Elec- Residential,N,192,"126,211",657
95076,9,2014,Elec- Agricultural,Y,"1,492","21,673,772","14,527"
95076,9,2014,Elec- Commercial,Y,"2,316","13,948,848","6,023"
95076,9,2014,Elec- Industrial,Y,0,0,
95076,9,2014,Elec- Residential,N,"21,305","8,854,270",416
95110,9,2014,Elec- Commercial,Y,594,"12,801,793","21,552"
95110,9,2014,Elec- Industrial,Y,0,0,
95110,9,2014,Elec- Residential,Y,"5,873","2,399,727",409
95111,9,2014,Elec- Agricultural,Y,0,0,
95111,9,2014,Elec- Commercial,N,685,"4,178,577","6,100"
95111,9,2014,Elec- Industrial,Y,0,0,
95111,9,2014,Elec- Residential,N,"13,325","7,071,372",531
95112,9,2014,Elec- Agricultural,Y,0,0,
95112,9,2014,Elec- Commercial,N,"2,365","19,828,710","8,384"
95112,9,2014,Elec- Industrial,Y,0,0,
95112,9,2014,Elec- Residential,N,"17,340","6,807,816",393
95113,9,2014,Elec- Commercial,Y,341,"9,666,034","28,346"
95113,9,2014,Elec- Industrial,Y,0,0,
95113,9,2014,Elec- Residential,N,927,"468,337",505
95116,9,2014,Elec- Commercial,N,745,"3,558,845","4,777"
95116,9,2014,Elec- Industrial,Y,0,0,
95116,9,2014,Elec- Residential,N,"12,292","5,265,044",428
95117,9,2014,Elec- Commercial,N,196,"1,414,978","7,219"
95117,9,2014,Elec- Industrial,Y,0,0,
95117,9,2014,Elec- Residential,N,"11,208","4,235,222",378
95118,9,2014,Elec- Commercial,Y,0,0,
95118,9,2014,Elec- Residential,N,"11,437","5,711,241",499
95119,9,2014,Elec- Commercial,Y,363,"5,987,833","16,495"
95119,9,2014,Elec- Industrial,Y,0,0,
95119,9,2014,Elec- Residential,N,"3,098","1,712,652",553
95120,9,2014,Elec- Agricultural,Y,0,0,
95120,9,2014,Elec- Commercial,Y,279,"1,986,008","7,118"
95120,9,2014,Elec- Industrial,Y,0,0,
95120,9,2014,Elec- Residential,Y,"12,492","8,390,304",672
95121,9,2014,Elec- Agricultural,Y,0,0,
95121,9,2014,Elec- Commercial,Y,525,"5,525,329","10,524"
95121,9,2014,Elec- Residential,N,"9,043","5,076,394",561
95122,9,2014,Elec- Commercial,N,779,"7,833,646","10,056"
95122,9,2014,Elec- Residential,N,"12,205","5,934,320",486
95123,9,2014,Elec- Commercial,N,824,"7,590,172","9,211"
95123,9,2014,Elec- Industrial,Y,0,0,
95123,9,2014,Elec- Residential,N,"20,596","11,201,677",544
95124,9,2014,Elec- Commercial,Y,"1,018","11,280,208","11,081"
95124,9,2014,Elec- Industrial,Y,0,0,
95124,9,2014,Elec- Residential,N,"16,954","9,255,163",546
95125,9,2014,Elec- Agricultural,Y,0,0,
95125,9,2014,Elec- Commercial,N,"1,240","8,100,716","6,533"
95125,9,2014,Elec- Industrial,Y,0,0,
95125,9,2014,Elec- Residential,N,"19,586","10,199,684",521
95126,9,2014,Elec- Commercial,N,871,"7,884,553","9,052"
95126,9,2014,Elec- Industrial,Y,0,0,
95126,9,2014,Elec- Residential,N,"14,241","5,637,872",396
95127,9,2014,Elec- Agricultural,Y,0,0,
95127,9,2014,Elec- Commercial,Y,508,"4,290,817","8,446"
95127,9,2014,Elec- Residential,N,"15,304","8,161,245",533
95128,9,2014,Elec- Commercial,N,"1,012","10,373,409","10,250"
95128,9,2014,Elec- Industrial,Y,0,0,
95128,9,2014,Elec- Residential,N,"13,603","5,599,575",412
95129,9,2014,Elec- Agricultural,Y,0,0,
95129,9,2014,Elec- Commercial,Y,0,0,
95129,9,2014,Elec- Residential,N,"14,257","5,644,569",396
95130,9,2014,Elec- Commercial,Y,0,0,
95130,9,2014,Elec- Residential,N,"4,937","2,140,319",434
95131,9,2014,Elec- Agricultural,Y,0,0,
95131,9,2014,Elec- Commercial,N,"1,432","26,397,394","18,434"
95131,9,2014,Elec- Industrial,Y,0,0,
95131,9,2014,Elec- Residential,N,"8,590","4,079,636",475
95132,9,2014,Elec- Agricultural,Y,0,0,
95132,9,2014,Elec- Commercial,N,290,"2,192,801","7,561"
95132,9,2014,Elec- Industrial,Y,0,0,
95132,9,2014,Elec- Residential,N,"11,773","5,752,473",489
95133,9,2014,Elec- Agricultural,Y,0,0,
95133,9,2014,Elec- Commercial,N,457,"3,854,564","8,434"
95133,9,2014,Elec- Industrial,Y,0,0,
95133,9,2014,Elec- Residential,N,"7,645","3,601,659",471
95134,9,2014,Elec- Agricultural,Y,0,0,
95134,9,2014,Elec- Commercial,Y,296,"23,881,119","80,679"
95134,9,2014,Elec- Industrial,Y,161,"288,795,570","1,793,761"
95134,9,2014,Elec- Residential,N,"8,661","3,284,103",379
95135,9,2014,Elec- Agricultural,Y,0,0,
95135,9,2014,Elec- Commercial,N,131,"1,366,756","10,433"
95135,9,2014,Elec- Industrial,Y,0,0,
95135,9,2014,Elec- Residential,N,"7,121","3,830,353",538
95136,9,2014,Elec- Commercial,N,311,"3,740,925","12,029"
95136,9,2014,Elec- Residential,N,"14,445","7,757,260",537
95138,9,2014,Elec- Agricultural,Y,0,0,
95138,9,2014,Elec- Commercial,N,199,"5,581,264","28,047"
95138,9,2014,Elec- Industrial,Y,0,0,
95138,9,2014,Elec- Residential,N,"5,684","3,888,090",684
95139,9,2014,Elec- Commercial,Y,0,0,
95139,9,2014,Elec- Residential,Y,"2,223","1,272,195",572
95140,9,2014,Elec- Agricultural,Y,0,0,
95140,9,2014,Elec- Commercial,Y,0,0,
95140,9,2014,Elec- Residential,Y,0,0,
95141,9,2014,Elec- Commercial,Y,0,0,
95141,9,2014,Elec- Residential,Y,0,0,
95148,9,2014,Elec- Agricultural,Y,0,0,
95148,9,2014,Elec- Commercial,Y,0,0,
95148,9,2014,Elec- Residential,Y,"11,506","6,865,035",597
95192,9,2014,Elec- Commercial,Y,0,0,
95202,9,2014,Elec- Agricultural,Y,0,0,
95202,9,2014,Elec- Commercial,Y,0,0,
95202,9,2014,Elec- Residential,N,"2,781","1,120,981",403
95203,9,2014,Elec- Agricultural,Y,0,0,
95203,9,2014,Elec- Commercial,N,426,"4,380,156","10,282"
95203,9,2014,Elec- Industrial,Y,0,0,
95203,9,2014,Elec- Residential,N,"5,352","2,986,011",558
95204,9,2014,Elec- Agricultural,Y,105,"614,674","5,854"
95204,9,2014,Elec- Commercial,N,631,"3,938,844","6,242"
95204,9,2014,Elec- Industrial,Y,0,0,
95204,9,2014,Elec- Residential,N,"11,219","7,154,441",638
95205,9,2014,Elec- Agricultural,Y,0,0,
95205,9,2014,Elec- Commercial,Y,"1,824","14,944,005","8,193"
95205,9,2014,Elec- Industrial,Y,0,0,
95205,9,2014,Elec- Residential,N,"10,059","6,352,655",632
95206,9,2014,Elec- Agricultural,Y,594,"3,005,185","5,059"
95206,9,2014,Elec- Commercial,N,841,"14,209,654","16,896"
95206,9,2014,Elec- Industrial,Y,73,"86,677,101","1,187,358"
95206,9,2014,Elec- Residential,N,"16,715","11,607,872",694
95207,9,2014,Elec- Agricultural,Y,0,0,
95207,9,2014,Elec- Commercial,N,"1,259","10,793,829","8,573"
95207,9,2014,Elec- Industrial,Y,0,0,
95207,9,2014,Elec- Residential,N,"18,073","11,215,553",621
95209,9,2014,Elec- Agricultural,Y,0,0,
95209,9,2014,Elec- Commercial,N,293,"2,706,775","9,238"
95209,9,2014,Elec- Residential,N,"12,597","10,219,801",811
95210,9,2014,Elec- Agricultural,Y,0,0,
95210,9,2014,Elec- Commercial,N,565,"6,025,608","10,665"
95210,9,2014,Elec- Industrial,Y,0,0,
95210,9,2014,Elec- Residential,N,"11,405","7,881,100",691
95211,9,2014,Elec- Agricultural,Y,0,0,
95212,9,2014,Elec- Agricultural,Y,0,0,
95212,9,2014,Elec- Commercial,N,225,"3,095,402","13,757"
95212,9,2014,Elec- Residential,N,"6,921","6,327,448",914
